sex,age,race,c_charge_degree,priors_count,is_recid
Male,25,Caucasian,M,1,0
Male,67,Caucasian,F,0,1
Male,29,African-American,M,2,0
Female,53,African-American,F,3,1
Male,23,Caucasian,F,1,1
Male,49,African-American,F,0,1
Female,44,Caucasian,M,0,0
Female,55,Hispanic,F,0,1
Male,26,African-American,F,10,0
Male,51,Caucasian,F,2,0
Male,46,African-American,M,0,0
Male,30,Caucasian,F,1,0
Female,48,African-American,F,0,0
Male,77,African-American,M,1,0
Male,21,African-American,F,2,0
Male,46,Caucasian,F,11,0
Male,54,African-American,F,4,0
Male,54,Caucasian,F,3,1
Male,26,African-American,F,15,1
Male,23,African-American,F,8,0
Male,27,Hispanic,F,1,1
Male,39,Caucasian,F,2,1
Male,35,Hispanic,F,13,1
Male,29,African-American,M,1,0
Male,30,African-American,M,9,0
Male,41,African-American,F,6,0
Male,32,African-American,M,1,1
Male,48,African-American,M,12,1
Male,39,Caucasian,F,2,1
Male,52,African-American,M,0,0
Male,31,African-American,F,3,0
Male,22,Caucasian,F,1,0
Male,56,African-American,M,4,0
Female,46,Caucasian,M,0,1
Female,52,Caucasian,F,23,0
Male,29,African-American,F,7,0
Female,22,African-American,F,0,1
Male,32,Hispanic,F,1,1
Male,39,African-American,F,8,1
Male,35,African-American,F,9,1
Male,26,African-American,M,1,1
Male,27,African-American,F,1,0
Male,27,African-American,F,5,0
Female,34,Caucasian,F,10,0
Male,47,African-American,F,21,0
Male,27,African-American,M,2,1
Male,27,Hispanic,F,6,0
Female,32,African-American,M,0,0
Male,28,Hispanic,M,8,0
Male,25,African-American,F,5,0
Male,22,Caucasian,M,2,0
Male,43,Caucasian,M,4,1
Male,52,African-American,F,7,0
Male,21,African-American,F,2,0
Male,28,African-American,F,11,0
Male,21,African-American,F,1,0
Male,26,Hispanic,F,0,1
Male,23,Caucasian,M,4,0
Male,39,Hispanic,M,3,1
Male,31,African-American,M,1,1
Male,34,Caucasian,M,1,1
Male,32,African-American,M,0,1
Female,50,Caucasian,M,0,0
Male,27,African-American,M,1,1
Female,26,African-American,F,4,1
Male,27,African-American,F,4,0
Male,29,Caucasian,F,0,0
Male,30,Caucasian,M,11,0
Male,58,African-American,M,0,1
Male,27,African-American,F,14,0
Male,28,African-American,F,5,0
Male,24,African-American,F,15,0
Male,45,African-American,F,1,0
Male,50,Caucasian,M,0,1
Female,30,African-American,F,15,0
Male,25,Hispanic,F,1,0
Male,46,Hispanic,F,0,1
Male,43,Caucasian,F,0,0
Male,24,Caucasian,F,0,0
Male,34,African-American,F,10,1
Male,56,Hispanic,F,2,1
Male,26,Caucasian,F,2,1
Male,31,Caucasian,F,0,1
Male,23,African-American,F,1,0
Male,39,African-American,F,0,1
Male,50,African-American,F,4,0
Female,22,African-American,M,0,1
Female,25,African-American,M,0,1
Female,21,African-American,F,2,1
Male,20,Caucasian,F,1,1
Male,54,African-American,M,12,0
Female,27,African-American,F,2,0
Male,45,Caucasian,F,5,0
Male,34,African-American,F,13,0
Female,55,Caucasian,F,0,1
Male,24,African-American,M,0,1
Male,20,African-American,F,0,0
Male,37,African-American,M,5,0
Female,34,Caucasian,M,1,1
Female,41,African-American,F,2,0
Male,21,African-American,F,1,0
Male,22,African-American,F,3,0
Male,24,African-American,F,0,1
Male,42,Caucasian,F,8,1
Female,23,African-American,M,0,0
Female,40,African-American,F,1,1
Male,19,African-American,F,2,0
Male,20,Caucasian,M,0,1
Female,44,Caucasian,F,0,0
Male,20,African-American,M,0,0
Male,27,African-American,M,5,1
Male,20,Caucasian,M,0,0
Male,20,African-American,F,0,1
Male,28,Caucasian,F,1,0
Male,29,African-American,F,9,0
Male,21,African-American,F,0,0
Male,45,African-American,M,4,0
Female,24,African-American,F,2,0
Male,60,African-American,F,15,0
Male,43,African-American,F,8,0
Male,21,Other,F,0,0
Female,24,African-American,F,0,1
Male,23,African-American,F,3,0
Male,27,Caucasian,F,0,1
Male,24,Caucasian,F,0,1
Male,31,African-American,M,6,0
Male,22,African-American,F,0,0
Female,46,African-American,F,4,1
Male,53,African-American,M,3,1
Male,54,Caucasian,F,0,1
Female,37,Caucasian,F,5,0
Female,35,African-American,F,7,0
Female,53,African-American,F,0,1
Male,26,African-American,M,9,0
Male,48,African-American,M,7,0
Male,63,African-American,M,22,0
Female,56,African-American,M,2,0
Male,25,African-American,F,6,0
Female,49,Caucasian,F,0,1
Male,34,Caucasian,M,0,0
Male,21,African-American,M,0,0
Male,23,Caucasian,F,0,0
Male,57,Caucasian,F,0,1
Male,29,Caucasian,F,8,0
Female,34,Other,F,0,0
Male,25,Caucasian,F,5,0
Female,42,African-American,F,1,1
Male,51,African-American,F,1,1
Male,26,African-American,F,7,1
Male,31,Other,M,5,1
Male,34,African-American,F,9,1
Male,53,African-American,M,13,1
Female,43,African-American,F,6,1
Male,34,African-American,F,0,1
Female,27,Caucasian,F,2,0
Male,51,African-American,M,0,1
Male,26,Caucasian,M,1,1
Male,47,African-American,F,5,1
Male,22,Caucasian,F,0,1
Female,36,Caucasian,F,0,1
Female,36,Hispanic,M,1,1
Male,41,Caucasian,F,4,0
Male,37,African-American,M,2,1
Male,21,African-American,F,2,1
Male,25,African-American,M,6,1
Male,27,Hispanic,F,1,0
Female,31,Hispanic,F,2,0
Male,24,African-American,M,7,0
Male,33,Caucasian,M,0,1
Male,46,Caucasian,F,5,1
Female,44,Caucasian,F,3,0
Male,46,Caucasian,F,0,0
Female,28,African-American,F,1,1
Male,28,African-American,F,5,0
Male,66,African-American,F,5,0
Male,20,Caucasian,M,0,1
Male,27,African-American,F,2,1
Female,24,Other,F,0,1
Male,25,African-American,F,3,0
Male,31,Caucasian,M,8,1
Female,39,African-American,F,1,1
Female,41,African-American,F,7,0
Male,26,African-American,F,0,1
Male,25,African-American,M,2,0
Male,35,African-American,F,5,1
Male,55,Hispanic,M,0,1
Male,22,African-American,F,2,0
Female,29,Other,M,2,0
Male,25,African-American,F,7,0
Male,50,Caucasian,M,18,0
Female,27,Caucasian,M,2,1
Male,50,Hispanic,F,5,0
Female,20,Caucasian,M,0,0
Male,56,Caucasian,M,5,0
Male,25,African-American,F,5,0
Female,48,African-American,F,1,1
Male,21,African-American,F,1,1
Male,31,Caucasian,M,2,0
Male,35,Caucasian,M,0,1
Male,25,Hispanic,M,6,0
Male,34,African-American,F,2,0
Male,32,African-American,F,0,1
Male,33,Hispanic,M,1,1
Female,31,African-American,F,1,0
Male,29,African-American,F,6,0
Male,25,African-American,F,2,1
Male,26,African-American,M,13,0
Female,44,Hispanic,M,0,1
Male,31,African-American,M,11,0
Male,28,African-American,M,3,0
Female,47,Hispanic,F,1,1
Female,27,African-American,F,10,0
Male,24,African-American,F,0,0
Male,49,Caucasian,F,0,1
Female,40,Caucasian,F,0,1
Male,22,African-American,M,4,1
Male,28,African-American,F,5,0
Female,51,Caucasian,F,1,1
Male,24,African-American,F,2,0
Male,49,Caucasian,M,1,1
Male,33,Caucasian,M,0,0
Male,34,African-American,F,6,0
Male,30,African-American,M,8,0
Male,44,Caucasian,F,0,0
Male,41,African-American,F,12,0
Male,46,Caucasian,F,0,1
Male,57,African-American,M,2,1
Female,44,Caucasian,M,1,1
Male,32,African-American,F,0,1
Male,36,African-American,M,1,1
Male,30,African-American,M,1,1
Male,28,African-American,M,0,1
Male,31,Caucasian,M,3,0
Male,29,African-American,F,8,0
Male,21,African-American,M,1,1
Male,23,African-American,F,5,0
Male,27,Other,M,0,1
Male,25,Caucasian,F,4,1
Female,49,African-American,F,25,0
Male,35,Other,F,2,1
Male,35,Hispanic,F,0,0
Female,25,African-American,M,1,0
Male,32,Hispanic,M,2,0
Male,35,African-American,F,9,1
Male,33,Caucasian,M,4,1
Male,38,Caucasian,F,8,1
Male,32,African-American,M,0,1
Female,23,African-American,M,0,1
Male,67,African-American,F,3,1
Male,23,African-American,F,4,1
Female,26,African-American,M,0,1
Male,31,African-American,F,9,0
Male,22,African-American,M,0,0
Female,20,Caucasian,F,0,0
Male,24,African-American,F,1,1
Male,37,African-American,M,0,1
Male,29,African-American,F,0,1
Male,34,Other,F,0,1
Male,29,African-American,F,9,0
Male,49,Caucasian,F,3,1
Male,31,African-American,F,2,1
Male,59,Caucasian,M,0,1
Male,39,African-American,M,2,0
Male,23,African-American,F,1,1
Male,27,African-American,F,3,0
Male,22,African-American,F,1,1
Male,21,Caucasian,F,0,0
Male,36,African-American,F,0,1
Male,30,African-American,F,10,0
Male,31,Caucasian,M,3,1
Female,29,Hispanic,M,0,1
Male,47,Other,M,5,0
Male,25,African-American,F,7,0
Male,26,Caucasian,F,0,1
Male,24,African-American,M,0,1
Male,43,Other,F,1,1
Male,27,African-American,F,11,1
Male,28,Caucasian,F,4,1
Female,33,Other,F,0,1
Male,54,Caucasian,F,3,0
Male,57,Caucasian,M,0,1
Male,54,Caucasian,F,11,0
Male,30,African-American,F,2,1
Male,27,Other,M,0,1
Female,31,African-American,F,4,1
Male,29,Caucasian,F,0,1
Female,29,Hispanic,M,0,0
Male,33,Hispanic,M,2,1
Male,22,African-American,M,0,1
Male,28,African-American,F,2,0
Male,35,African-American,M,0,0
Male,29,African-American,F,2,0
Male,30,African-American,F,14,0
Female,44,African-American,M,1,1
Male,27,African-American,F,2,0
Female,63,Caucasian,M,0,1
Male,27,African-American,F,6,0
Male,34,Other,M,3,1
Male,36,Caucasian,F,0,0
Male,31,African-American,F,5,0
Male,21,African-American,F,0,1
Male,23,Caucasian,F,1,1
Male,55,African-American,F,1,1
Male,40,African-American,F,1,1
Male,30,African-American,M,3,0
Male,41,African-American,M,1,1
Male,56,Caucasian,M,0,1
Male,23,African-American,F,1,0
Male,61,African-American,M,14,0
Male,22,Hispanic,F,0,0
Male,20,African-American,F,0,0
Male,49,Caucasian,F,2,0
Male,31,African-American,F,6,1
Male,50,African-American,F,7,0
Female,31,African-American,M,3,0
Male,32,African-American,F,4,1
Female,26,Caucasian,F,7,0
Male,44,African-American,F,0,0
Male,56,Other,M,0,1
Male,62,African-American,M,0,1
Male,43,African-American,F,3,0
Male,31,Hispanic,M,8,0
Female,24,African-American,M,1,0
Male,41,African-American,F,13,0
Male,23,Caucasian,M,0,1
Male,25,African-American,F,1,1
Male,53,Other,M,0,1
Male,67,Caucasian,M,0,1
Male,38,Hispanic,M,0,1
Male,40,Other,F,1,1
Male,20,African-American,F,0,0
Female,45,Other,F,1,1
Male,29,African-American,M,3,0
Male,32,Hispanic,M,0,1
Female,34,Caucasian,F,0,0
Male,23,African-American,M,1,0
Female,39,Other,F,0,1
Male,29,African-American,F,0,1
Male,46,African-American,F,4,1
Male,31,African-American,M,9,0
Male,24,African-American,M,1,1
Male,28,African-American,F,1,0
Female,25,African-American,M,0,0
Female,24,African-American,M,0,1
Male,29,Other,F,5,1
Male,28,Hispanic,F,3,0
Male,36,Caucasian,F,1,1
Male,25,African-American,M,2,0
Male,29,Caucasian,F,0,1
Female,26,Caucasian,F,1,1
Male,23,African-American,F,3,0
Male,20,Other,F,1,0
Male,32,African-American,F,4,0
Male,29,Hispanic,F,1,1
Female,26,Caucasian,F,0,1
Male,45,Hispanic,F,3,1
Male,35,Caucasian,M,0,0
Male,23,African-American,M,0,0
Female,46,Caucasian,M,0,1
Male,41,Caucasian,F,0,1
Male,22,Caucasian,M,0,0
Male,27,African-American,M,7,0
Female,38,Other,M,0,1
Female,24,African-American,F,1,0
Male,27,African-American,F,10,0
Male,22,Caucasian,M,1,1
Female,43,African-American,F,3,0
Male,26,African-American,M,3,0
Male,26,Caucasian,M,7,1
Male,29,Caucasian,F,3,0
Female,42,African-American,F,17,0
Male,30,African-American,M,0,1
Male,34,Caucasian,F,1,1
Male,23,Caucasian,M,3,1
Female,47,Caucasian,M,0,1
Male,55,Caucasian,M,2,1
Female,30,Caucasian,F,5,0
Male,30,Hispanic,M,0,1
Male,43,African-American,F,2,1
Male,45,African-American,F,38,0
Male,30,Hispanic,M,0,1
Female,61,Caucasian,F,15,1
Male,63,African-American,M,16,1
Male,49,Caucasian,F,0,1
Male,49,African-American,M,1,1
Male,42,African-American,F,1,1
Male,24,African-American,M,1,1
Male,51,Caucasian,F,0,1
Male,32,Hispanic,M,6,0
Male,28,Caucasian,F,4,0
Male,26,Caucasian,F,2,0
Male,28,Caucasian,F,2,0
Male,49,African-American,F,2,1
Female,33,African-American,M,6,0
Male,47,Caucasian,F,1,1
Male,56,Caucasian,F,1,1
Male,53,Caucasian,M,8,1
Male,27,Other,M,2,0
Male,34,Hispanic,F,17,0
Male,41,Caucasian,M,3,1
Male,45,African-American,F,6,1
Male,47,Caucasian,M,2,1
Female,21,African-American,F,0,1
Male,27,Caucasian,M,2,0
Male,21,African-American,F,0,1
Male,31,Caucasian,F,0,1
Female,45,Hispanic,M,0,1
Male,30,African-American,F,8,0
Male,43,Hispanic,M,1,0
Male,23,African-American,F,0,1
Male,52,Caucasian,F,1,1
Male,48,African-American,M,11,0
Female,51,African-American,M,3,1
Male,30,Caucasian,M,1,0
Female,29,African-American,F,5,0
Female,44,African-American,F,0,1
Male,34,African-American,F,12,0
Female,25,Hispanic,F,0,1
Male,28,African-American,F,5,0
Male,28,African-American,F,9,0
Male,37,Other,M,0,0
Female,34,Caucasian,F,0,1
Male,23,African-American,M,3,0
Male,71,Caucasian,M,3,1
Male,45,Caucasian,M,2,1
Female,33,Native American,F,5,0
Male,29,African-American,M,0,1
Male,52,African-American,F,23,0
Male,26,Caucasian,F,1,1
Male,31,Hispanic,M,0,0
Male,36,Hispanic,F,5,1
Male,52,African-American,F,17,0
Male,42,Hispanic,F,1,0
Male,21,African-American,M,0,1
Male,29,Caucasian,M,2,1
Male,54,Caucasian,M,0,1
Male,58,Caucasian,F,12,0
Female,22,Caucasian,M,1,1
Male,27,Caucasian,F,0,0
Male,29,Caucasian,M,1,1
Female,25,Hispanic,F,14,1
Male,62,Other,M,0,1
Female,23,African-American,M,2,0
Male,22,Other,F,1,0
Female,65,Caucasian,F,1,1
Female,28,Caucasian,F,5,0
Male,31,African-American,F,15,0
Male,31,Caucasian,F,0,1
Male,21,African-American,F,0,1
Male,27,African-American,F,17,0
Male,33,Caucasian,F,1,1
Male,25,African-American,F,3,1
Male,39,Caucasian,F,1,1
Male,29,African-American,M,8,0
Male,27,African-American,F,15,0
Female,42,Caucasian,F,0,1
Male,21,Caucasian,F,0,1
Male,27,African-American,M,5,0
Male,36,African-American,M,2,0
Female,24,African-American,F,0,0
Female,67,Caucasian,M,0,1
Male,29,Other,F,4,0
Female,27,African-American,F,2,1
Male,39,African-American,F,3,0
Male,42,Caucasian,F,5,1
Male,41,Hispanic,M,1,1
Female,25,African-American,F,1,1
Male,40,Caucasian,F,8,0
Male,37,African-American,M,4,0
Female,42,African-American,F,8,0
Female,27,African-American,M,12,0
Male,26,African-American,F,8,0
Male,23,African-American,M,1,1
Male,32,Caucasian,M,8,0
Female,31,Caucasian,M,1,0
Male,20,Caucasian,F,1,0
Male,26,Caucasian,F,4,0
Male,51,Caucasian,M,2,0
Male,67,Caucasian,M,0,1
Male,27,African-American,F,10,1
Female,26,Caucasian,M,1,1
Male,55,African-American,M,3,0
Male,51,Caucasian,F,1,1
Male,31,Other,F,0,1
Male,28,Caucasian,M,0,1
Female,51,Caucasian,M,0,1
Male,28,African-American,F,13,0
Male,22,African-American,F,0,0
Male,26,African-American,F,2,0
Female,27,African-American,F,1,1
Male,32,African-American,M,5,1
Male,36,African-American,F,11,0
Male,27,African-American,M,4,1
Male,41,Caucasian,F,1,0
Male,24,African-American,M,12,1
Male,61,African-American,F,11,1
Female,29,Caucasian,F,3,1
Male,34,Caucasian,F,11,1
Male,45,Caucasian,F,0,1
Male,21,Caucasian,F,3,0
Male,28,African-American,F,20,0
Male,23,African-American,F,3,1
Male,31,Caucasian,F,6,1
Male,59,Caucasian,M,0,0
Male,40,African-American,M,8,0
Female,22,Caucasian,M,1,1
Male,21,African-American,M,1,0
Male,24,African-American,F,1,0
Male,25,Caucasian,F,2,0
Female,25,African-American,F,1,1
Male,47,African-American,M,3,0
Male,25,Hispanic,F,1,1
Male,21,African-American,M,5,0
Male,29,African-American,F,1,0
Male,40,Caucasian,F,4,0
Female,32,Hispanic,F,1,1
Male,39,Caucasian,M,0,1
Male,22,Other,F,3,1
Female,30,African-American,M,0,0
Female,22,Caucasian,F,2,0
Male,25,Caucasian,M,0,1
Female,21,Caucasian,M,0,0
Male,25,Caucasian,M,0,0
Male,54,Caucasian,F,1,0
Male,27,African-American,M,5,0
Male,45,Caucasian,M,4,0
Male,32,African-American,F,4,0
Male,22,African-American,M,0,0
Male,23,Other,F,6,0
Female,44,African-American,F,6,1
Male,59,Other,F,20,0
Male,28,African-American,M,0,0
Male,23,African-American,F,0,1
Male,46,Caucasian,F,0,1
Male,33,Caucasian,F,2,1
Male,30,Other,M,1,0
Female,40,Caucasian,F,3,0
Male,54,Caucasian,F,7,1
Male,21,Caucasian,M,0,1
Male,43,Caucasian,M,6,0
Male,22,African-American,F,3,0
Male,22,African-American,M,0,1
Male,31,African-American,F,0,1
Male,32,African-American,F,6,0
Female,50,Caucasian,F,3,0
Male,27,Hispanic,F,4,0
Male,21,African-American,M,1,1
Male,23,Caucasian,M,0,1
Male,33,African-American,M,3,0
Male,64,African-American,M,0,1
Female,42,Other,F,0,1
Male,20,African-American,F,0,1
Male,26,Caucasian,M,1,1
Male,30,African-American,F,18,0
Male,23,Hispanic,M,0,0
Male,23,African-American,F,10,0
Male,60,African-American,F,13,0
Male,46,African-American,F,2,0
Female,29,African-American,F,0,1
Male,56,Caucasian,M,0,0
Female,45,African-American,F,0,1
Male,26,African-American,F,4,0
Female,47,African-American,M,4,1
Female,29,African-American,F,7,0
Male,32,African-American,F,9,1
Male,27,Caucasian,F,2,0
Male,23,Other,F,0,1
Male,29,African-American,F,10,0
Male,33,Hispanic,F,11,0
Male,22,African-American,F,1,0
Female,33,Hispanic,F,2,1
Female,28,African-American,F,1,1
Male,36,Caucasian,F,0,1
Male,32,Hispanic,F,1,1
Male,24,African-American,F,0,1
Male,33,African-American,M,9,0
Male,46,African-American,M,2,1
Male,31,Caucasian,M,9,0
Male,49,Caucasian,F,3,0
Male,24,African-American,F,0,0
Male,57,African-American,F,28,0
Male,36,African-American,F,14,0
Male,43,African-American,F,23,1
Male,42,African-American,M,0,1
Male,32,Caucasian,F,4,0
Male,26,Caucasian,F,1,1
Male,74,Caucasian,M,0,1
Male,24,African-American,F,3,0
Female,24,Hispanic,M,1,1
Male,22,Other,F,0,1
Male,33,African-American,M,2,1
Male,22,African-American,M,1,0
Male,50,Caucasian,M,4,1
Female,28,Caucasian,F,7,0
Female,35,African-American,F,5,0
Male,33,African-American,F,0,0
Female,36,African-American,M,1,1
Male,28,African-American,F,2,0
Male,63,African-American,F,1,1
Male,24,African-American,F,11,0
Female,69,Caucasian,F,5,1
Male,41,African-American,F,18,0
Male,44,Caucasian,M,1,1
Female,29,African-American,F,0,1
Female,52,Caucasian,M,0,1
Male,23,African-American,F,1,0
Female,22,Hispanic,M,0,1
Male,26,Caucasian,F,0,1
Male,24,African-American,M,0,0
Male,45,African-American,M,4,1
Male,22,Hispanic,F,0,0
Male,24,African-American,F,4,0
Female,26,Hispanic,M,1,1
Male,47,African-American,M,0,1
Male,20,African-American,F,2,0
Male,26,African-American,F,0,1
Male,36,African-American,F,9,0
Male,33,Caucasian,M,2,0
Male,52,Caucasian,M,1,1
Male,51,Caucasian,F,0,1
Male,20,Caucasian,F,1,0
Male,47,African-American,F,7,0
Male,38,Caucasian,M,1,0
Male,67,Caucasian,F,1,1
Male,47,African-American,F,1,0
Male,66,Caucasian,M,0,1
Male,39,Caucasian,F,0,1
Female,49,Caucasian,M,2,1
Female,45,African-American,M,9,0
Male,22,Asian,M,1,1
Female,46,Caucasian,F,7,0
Male,29,African-American,F,15,0
Male,28,African-American,M,2,0
Female,22,African-American,F,0,0
Male,20,African-American,F,1,0
Male,34,Caucasian,F,5,1
Male,34,Caucasian,F,13,1
Male,22,African-American,F,8,0
Male,25,Caucasian,M,3,0
Male,27,Caucasian,F,13,0
Male,34,African-American,F,1,1
Male,34,Caucasian,F,1,1
Male,54,African-American,F,10,0
Male,51,Other,F,0,0
Female,36,Caucasian,F,5,0
Male,20,Asian,F,2,0
Male,30,African-American,F,8,0
Male,44,Hispanic,M,0,0
Female,23,African-American,F,1,0
Male,40,Caucasian,F,0,1
Male,65,Hispanic,M,2,0
Female,22,African-American,F,1,1
Female,27,Caucasian,M,0,0
Male,23,Hispanic,F,2,1
Male,25,African-American,F,3,0
Male,47,African-American,M,14,1
Female,27,African-American,F,3,0
Male,38,African-American,M,16,0
Male,27,African-American,M,0,0
Male,24,Hispanic,M,0,1
Male,30,Caucasian,F,4,0
Male,31,African-American,F,1,1
Male,33,African-American,M,4,0
Female,29,African-American,F,2,0
Male,38,Other,M,0,1
Male,56,African-American,F,31,0
Male,26,African-American,F,0,1
Female,28,African-American,F,5,1
Male,43,African-American,M,5,1
Male,29,African-American,F,2,0
Male,22,African-American,F,1,0
Male,74,Caucasian,F,2,1
Male,47,African-American,F,4,0
Female,42,Caucasian,F,4,0
Female,43,Caucasian,M,0,1
Female,28,African-American,M,6,0
Female,24,African-American,F,0,1
Male,26,Asian,F,2,0
Male,56,African-American,M,0,1
Male,47,Hispanic,M,3,0
Male,49,Caucasian,F,0,1
Female,36,Other,M,1,1
Male,36,Hispanic,F,20,0
Female,24,Caucasian,F,1,1
Male,30,African-American,F,3,0
Male,28,Caucasian,F,11,0
Female,50,Hispanic,F,1,0
Female,39,African-American,F,1,0
Female,26,African-American,F,4,0
Male,56,African-American,F,4,1
Male,58,Caucasian,M,8,1
Male,33,African-American,F,3,1
Female,31,African-American,F,9,0
Male,35,African-American,F,18,0
Male,25,Caucasian,M,5,0
Male,25,Caucasian,M,7,0
Male,23,African-American,F,0,1
Male,20,African-American,F,1,0
Female,30,Caucasian,F,3,1
Male,29,Caucasian,F,14,0
Male,31,Hispanic,M,1,1
Male,39,Caucasian,M,5,1
Male,21,African-American,F,0,0
Male,46,African-American,F,13,0
Male,44,African-American,F,11,0
Male,30,Caucasian,F,2,1
Male,35,African-American,M,12,0
Male,34,Caucasian,F,4,1
Male,26,African-American,M,2,1
Male,51,Caucasian,M,4,1
Male,36,African-American,M,0,1
Male,26,Caucasian,M,3,0
Male,21,African-American,F,1,1
Male,59,African-American,M,5,1
Male,29,African-American,F,7,0
Male,28,Hispanic,F,1,1
Male,37,African-American,F,4,1
Male,41,Caucasian,M,0,1
Male,31,Hispanic,M,7,0
Male,23,African-American,F,0,0
Female,54,Caucasian,M,1,1
Male,30,Caucasian,M,2,1
Male,28,Caucasian,M,0,0
Male,22,African-American,M,0,0
Male,21,African-American,F,0,0
Male,27,African-American,M,1,1
Male,61,African-American,M,4,0
Male,51,Caucasian,F,7,1
Male,19,African-American,F,1,0
Male,60,Caucasian,M,0,0
Male,22,Hispanic,M,0,1
Male,34,Caucasian,F,1,1
Female,22,Caucasian,F,1,1
Female,49,Caucasian,F,3,1
Female,61,Caucasian,M,1,1
Male,51,African-American,M,7,0
Female,49,Caucasian,F,2,1
