age,workclass,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year
57,Private,9,Asian-Pac-Islander,Male,0,0,40,>50K
32,Private,9,White,Male,0,0,40,<=50K
39,Private,10,White,Male,0,0,40,<=50K
45,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
63,Self-emp-not-inc,6,White,Male,0,0,40,<=50K
39,Private,13,White,Male,0,0,55,<=50K
20,Private,10,White,Female,0,0,8,<=50K
34,Private,9,White,Male,0,0,55,<=50K
23,Private,13,White,Female,0,0,36,<=50K
23,Private,10,Black,Male,2202,0,80,<=50K
38,Local-gov,9,White,Female,0,0,35,>50K
68,Private,9,White,Female,0,0,32,<=50K
64,State-gov,9,White,Male,0,0,40,<=50K
44,State-gov,14,White,Male,7688,0,50,>50K
44,Private,10,White,Male,0,0,50,>50K
31,State-gov,14,White,Male,0,0,25,<=50K
17,Private,7,White,Male,2176,0,18,<=50K
54,Self-emp-inc,13,White,Male,0,0,70,>50K
31,Private,10,White,Female,0,0,40,<=50K
18,Private,10,White,Female,0,0,20,<=50K
28,Private,13,White,Female,6849,0,60,<=50K
51,Private,6,White,Male,0,0,40,<=50K
22,Private,10,White,Female,0,0,43,<=50K
79,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
43,Private,9,White,Male,0,0,40,<=50K
29,Private,9,Black,Male,0,0,40,<=50K
84,Private,9,White,Female,0,0,13,<=50K
38,Private,10,White,Male,0,0,60,>50K
52,State-gov,16,White,Male,0,1887,70,>50K
25,Private,10,White,Female,0,0,40,<=50K
40,Private,12,White,Female,0,0,40,<=50K
35,Private,9,White,Male,0,0,35,<=50K
58,Private,16,White,Male,0,0,50,>50K
27,Private,6,White,Male,0,0,60,<=50K
52,Private,13,White,Male,0,1887,40,>50K
23,Private,12,White,Male,0,0,20,<=50K
32,Private,4,White,Female,0,0,40,<=50K
33,Private,10,White,Male,0,0,52,<=50K
28,Private,10,White,Female,0,0,40,<=50K
26,Private,13,White,Male,0,0,40,<=50K
18,Private,9,White,Female,0,0,40,<=50K
60,Private,9,White,Female,0,0,25,<=50K
41,Private,9,White,Male,2174,0,41,<=50K
27,Local-gov,13,Other,Female,0,0,45,<=50K
27,Private,6,Amer-Indian-Eskimo,Male,0,0,75,<=50K
43,Private,14,White,Female,0,2547,40,>50K
50,Private,13,White,Male,0,0,45,<=50K
71,Private,15,White,Male,0,0,12,>50K
43,Private,8,White,Male,0,0,40,<=50K
36,Self-emp-not-inc,10,White,Male,0,0,52,<=50K
53,Private,9,White,Male,2829,0,40,<=50K
52,Private,9,White,Male,0,0,40,>50K
30,Local-gov,9,White,Male,0,0,40,>50K
37,Private,9,Black,Female,0,0,25,<=50K
27,Private,15,White,Male,0,0,42,>50K
32,Private,9,White,Female,0,0,30,<=50K
25,Private,9,White,Male,0,0,35,<=50K
25,Private,9,White,Male,0,0,40,<=50K
71,Private,10,White,Male,0,0,35,>50K
58,Private,10,White,Female,0,0,39,<=50K
51,Self-emp-not-inc,10,White,Male,0,0,55,<=50K
54,Private,13,White,Male,0,0,40,>50K
33,Private,9,White,Male,0,0,45,<=50K
52,Private,10,White,Male,0,0,45,>50K
23,Private,10,Black,Male,0,0,40,<=50K
25,Private,9,White,Male,0,0,45,<=50K
31,Private,9,White,Female,0,0,18,<=50K
46,Private,9,White,Female,0,0,44,<=50K
22,Local-gov,9,White,Male,0,0,20,<=50K
19,Private,10,White,Female,0,0,20,<=50K
21,Private,1,White,Male,0,0,50,<=50K
37,Self-emp-not-inc,12,White,Male,2105,0,50,<=50K
50,Private,9,White,Male,0,0,60,>50K
31,Private,11,White,Male,0,0,42,<=50K
46,Private,12,White,Female,0,0,38,<=50K
66,Private,14,White,Male,0,0,50,<=50K
21,Private,11,White,Female,0,1579,40,<=50K
27,Private,13,White,Male,0,0,41,<=50K
51,Federal-gov,13,Amer-Indian-Eskimo,Female,0,0,43,<=50K
29,Private,10,White,Male,0,0,60,<=50K
31,Private,9,White,Male,0,0,40,<=50K
62,Private,10,White,Female,0,0,40,<=50K
29,Private,13,White,Female,0,0,50,<=50K
36,Private,9,White,Male,0,0,45,>50K
44,Private,4,White,Female,0,0,38,<=50K
52,Private,7,White,Male,0,0,40,<=50K
40,Private,9,White,Female,0,0,12,<=50K
55,Private,9,White,Female,0,0,40,<=50K
45,Private,10,White,Male,7298,0,50,>50K
38,Private,10,White,Male,0,0,40,>50K
49,Private,4,White,Female,0,0,35,<=50K
55,Private,9,White,Female,0,0,30,>50K
31,State-gov,10,White,Female,0,0,65,<=50K
63,Private,13,White,Female,0,0,25,<=50K
20,Private,9,White,Male,0,0,40,<=50K
90,Private,15,White,Male,20051,0,72,>50K
39,Private,9,White,Male,0,0,40,<=50K
53,Self-emp-inc,11,White,Male,0,0,40,>50K
40,Private,11,Black,Male,0,0,45,<=50K
31,Private,10,Black,Female,0,0,40,<=50K
65,Local-gov,9,White,Male,0,0,8,<=50K
45,Private,10,White,Male,0,0,40,<=50K
42,Private,9,White,Male,0,0,40,<=50K
47,Private,9,Black,Male,8614,0,44,>50K
28,State-gov,13,White,Male,0,0,20,<=50K
38,Private,9,White,Male,0,0,60,<=50K
31,Private,13,White,Male,0,0,70,>50K
44,Private,10,White,Male,0,0,40,<=50K
28,Private,10,White,Male,0,1902,55,>50K
24,Private,10,White,Female,0,0,40,>50K
37,Private,9,White,Female,0,0,12,<=50K
44,Private,9,Other,Male,0,0,32,<=50K
31,Private,14,White,Female,0,0,60,<=50K
34,Private,14,White,Male,0,0,50,<=50K
47,Private,7,White,Female,0,0,40,<=50K
26,Private,7,White,Male,0,0,40,<=50K
23,Private,10,Black,Female,0,0,25,<=50K
62,Private,13,White,Male,15024,0,40,>50K
34,Local-gov,14,White,Female,0,0,50,<=50K
65,Private,9,White,Female,0,0,17,<=50K
55,Private,9,White,Male,0,0,45,<=50K
43,Self-emp-inc,9,Asian-Pac-Islander,Male,0,0,78,<=50K
17,Private,7,White,Male,0,0,10,<=50K
41,Self-emp-not-inc,15,White,Male,0,0,50,>50K
27,Private,11,White,Male,0,0,40,<=50K
49,Federal-gov,9,White,Male,0,0,40,<=50K
44,Private,9,White,Male,0,0,70,<=50K
79,Local-gov,16,White,Female,0,0,40,<=50K
22,Private,9,White,Male,0,0,45,<=50K
38,Self-emp-not-inc,14,White,Male,0,0,70,<=50K
63,Private,6,White,Male,0,0,40,<=50K
20,Private,8,White,Male,0,0,40,<=50K
58,State-gov,9,Black,Female,0,0,40,<=50K
49,Local-gov,9,White,Female,0,0,40,<=50K
36,Private,13,White,Male,8614,0,40,>50K
32,Private,13,White,Male,0,0,40,<=50K
19,Private,9,White,Female,0,0,40,<=50K
55,Private,10,White,Female,0,0,10,<=50K
37,Private,9,Black,Female,0,0,40,<=50K
29,Self-emp-not-inc,13,White,Male,0,0,40,<=50K
44,Private,9,Black,Female,0,0,40,<=50K
52,Private,8,White,Male,0,0,45,<=50K
78,Private,14,Asian-Pac-Islander,Male,0,0,40,<=50K
41,Private,10,White,Male,0,0,48,<=50K
54,Private,9,Asian-Pac-Islander,Male,0,1902,40,>50K
33,Local-gov,13,White,Female,0,0,50,>50K
63,Federal-gov,10,White,Female,0,0,40,<=50K
66,Private,14,White,Male,0,0,40,<=50K
28,Private,9,Black,Male,0,0,40,<=50K
61,Self-emp-not-inc,7,White,Male,0,0,20,<=50K
22,Private,9,White,Male,0,0,40,<=50K
23,Private,12,White,Male,0,0,32,<=50K
36,Private,5,White,Male,0,0,50,>50K
44,Local-gov,14,White,Female,0,0,40,>50K
36,Private,13,White,Female,0,0,44,<=50K
48,Private,9,Black,Female,0,0,28,<=50K
38,Private,7,White,Female,0,0,40,<=50K
29,Private,9,White,Male,0,0,40,<=50K
19,Private,9,White,Female,0,0,28,<=50K
34,Private,14,White,Male,0,0,45,>50K
23,Private,9,White,Female,0,0,40,<=50K
37,Private,3,White,Female,0,0,40,<=50K
48,Local-gov,11,White,Male,0,0,48,<=50K
37,Private,9,Black,Female,0,0,40,<=50K
39,Private,10,Asian-Pac-Islander,Female,0,0,40,<=50K
50,Private,9,White,Male,0,0,40,<=50K
23,Private,10,White,Female,0,0,35,<=50K
60,State-gov,10,White,Male,0,0,40,<=50K
44,Private,9,Black,Female,0,0,40,<=50K
23,Private,13,White,Male,0,0,38,<=50K
34,Private,10,White,Male,2174,0,40,<=50K
66,Private,10,White,Male,0,0,40,<=50K
41,Local-gov,14,White,Female,0,0,60,<=50K
20,Private,7,White,Female,0,0,40,<=50K
18,Private,9,White,Male,0,0,35,<=50K
19,Private,10,White,Female,0,1602,10,<=50K
81,Private,9,White,Male,0,2377,26,>50K
34,Private,9,White,Male,0,0,40,<=50K
52,Private,7,Black,Female,0,0,40,<=50K
38,Private,9,White,Male,0,0,40,<=50K
17,Private,8,White,Male,0,0,7,<=50K
51,Local-gov,9,White,Female,0,0,40,<=50K
37,Private,9,White,Male,0,0,40,<=50K
31,Local-gov,13,White,Male,0,0,40,<=50K
27,Private,9,White,Male,0,0,39,<=50K
36,Private,13,White,Male,0,1977,45,>50K
25,Private,9,Black,Male,0,0,40,<=50K
45,Self-emp-not-inc,10,White,Female,0,0,99,<=50K
37,Private,9,White,Female,0,0,35,<=50K
57,Private,12,White,Female,0,0,35,<=50K
49,Local-gov,9,White,Male,0,0,40,>50K
71,Self-emp-not-inc,6,White,Male,0,0,8,<=50K
39,Self-emp-not-inc,10,White,Male,0,0,60,<=50K
49,Private,13,White,Male,0,0,55,>50K
53,Private,9,White,Male,0,0,40,<=50K
34,Private,10,Black,Male,0,0,40,>50K
30,State-gov,14,Asian-Pac-Islander,Male,0,0,17,<=50K
52,Private,10,White,Male,0,0,40,<=50K
27,Private,10,White,Female,0,0,40,<=50K
39,Private,9,White,Female,0,0,40,<=50K
35,Private,4,White,Female,0,0,40,<=50K
25,Private,9,White,Female,0,0,50,<=50K
41,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
18,Private,7,White,Male,0,0,20,<=50K
39,Private,6,Black,Male,0,1590,40,<=50K
39,Private,6,White,Male,2635,0,40,<=50K
43,Private,10,White,Male,0,0,25,<=50K
36,Private,9,Asian-Pac-Islander,Male,0,0,40,<=50K
29,Self-emp-not-inc,9,White,Male,0,0,50,>50K
30,Private,10,White,Male,0,0,48,<=50K
47,Private,10,White,Male,0,0,47,>50K
20,Private,10,White,Male,0,0,20,<=50K
83,Self-emp-inc,9,White,Male,0,0,20,<=50K
35,Private,9,White,Male,0,1902,40,>50K
57,Private,9,White,Male,0,0,40,<=50K
22,Private,9,Black,Female,0,0,40,<=50K
20,Local-gov,9,White,Male,0,0,40,<=50K
49,Local-gov,13,White,Male,0,0,60,<=50K
40,Self-emp-not-inc,13,White,Male,0,0,30,<=50K
46,Private,10,White,Male,0,0,40,<=50K
64,Private,3,White,Female,0,0,20,<=50K
33,Private,10,White,Female,0,0,50,<=50K
49,Private,10,White,Female,0,0,35,<=50K
53,Private,9,White,Female,0,0,26,<=50K
30,Self-emp-not-inc,12,White,Female,0,0,40,<=50K
43,Private,14,White,Male,0,1902,40,>50K
59,Private,9,White,Male,0,0,50,<=50K
40,Private,11,White,Male,0,0,50,>50K
39,Private,10,White,Male,0,0,40,<=50K
65,Private,10,White,Female,0,0,24,<=50K
25,Local-gov,11,White,Male,0,0,30,<=50K
62,Without-pay,12,White,Male,0,0,50,<=50K
47,Private,15,Asian-Pac-Islander,Male,99999,0,55,>50K
24,Private,9,White,Female,0,0,40,<=50K
39,Private,13,White,Male,15024,0,50,>50K
34,State-gov,13,White,Male,4865,0,55,<=50K
83,Self-emp-inc,6,White,Male,20051,0,50,>50K
35,Private,10,White,Female,3908,0,27,<=50K
46,Private,14,White,Male,0,0,50,>50K
38,Private,7,Black,Female,0,0,40,<=50K
38,Private,9,White,Male,0,0,40,<=50K
40,Private,13,White,Male,0,0,40,>50K
44,Private,11,White,Male,8614,0,40,>50K
21,Private,12,Amer-Indian-Eskimo,Female,0,0,46,>50K
48,Self-emp-inc,9,White,Male,0,0,80,<=50K
53,Private,12,White,Male,0,0,80,>50K
49,Private,9,White,Male,0,0,50,<=50K
45,Self-emp-not-inc,13,White,Male,0,0,20,<=50K
53,Private,13,Black,Male,0,0,40,<=50K
36,Private,12,Black,Male,0,0,50,<=50K
31,Private,9,White,Female,0,0,40,>50K
25,Private,9,White,Female,0,0,30,<=50K
20,Private,3,White,Male,0,0,25,<=50K
26,Local-gov,13,White,Male,0,0,28,<=50K
36,Self-emp-not-inc,10,White,Female,0,0,40,<=50K
38,Self-emp-not-inc,13,Asian-Pac-Islander,Male,3103,0,60,>50K
30,Private,9,White,Male,0,0,40,>50K
27,Local-gov,9,White,Male,0,0,38,<=50K
44,Local-gov,16,White,Female,0,0,38,<=50K
27,Local-gov,9,White,Male,0,0,38,<=50K
50,Private,9,White,Male,0,0,40,<=50K
45,Private,13,White,Female,0,0,56,<=50K
23,Local-gov,13,White,Female,0,0,50,<=50K
51,Private,5,White,Male,0,0,40,<=50K
51,Self-emp-inc,9,White,Male,0,0,30,<=50K
67,Private,6,Amer-Indian-Eskimo,Male,0,0,20,<=50K
21,Private,10,White,Male,0,0,50,<=50K
38,Private,9,White,Male,0,0,40,<=50K
24,Private,9,White,Male,0,0,35,<=50K
37,Private,7,White,Male,0,0,40,<=50K
34,Private,13,White,Male,0,0,40,>50K
22,Private,10,White,Male,0,0,24,<=50K
42,Self-emp-not-inc,10,White,Female,0,0,25,<=50K
33,Private,3,Asian-Pac-Islander,Male,0,0,40,<=50K
57,Self-emp-not-inc,13,White,Male,0,0,10,<=50K
36,Self-emp-not-inc,3,White,Male,0,0,50,>50K
35,Local-gov,10,Amer-Indian-Eskimo,Female,0,0,40,<=50K
25,Private,10,White,Male,2885,0,43,<=50K
28,Private,15,White,Female,0,0,85,<=50K
49,Private,8,Asian-Pac-Islander,Male,0,0,35,<=50K
28,Self-emp-not-inc,9,White,Male,0,0,35,<=50K
39,Private,16,White,Male,0,0,50,>50K
47,Private,9,White,Female,0,0,40,<=50K
75,Private,9,White,Male,0,0,20,<=50K
21,Private,9,White,Male,0,0,40,<=50K
41,Self-emp-inc,9,White,Male,0,0,40,<=50K
27,Private,10,White,Male,0,0,48,<=50K
21,Private,9,White,Male,0,0,35,<=50K
28,Private,9,White,Male,0,0,60,<=50K
38,Private,9,White,Male,0,1902,40,>50K
56,Private,9,White,Female,0,0,40,>50K
67,Private,9,White,Female,0,0,20,<=50K
41,Private,13,White,Male,0,0,60,>50K
17,Private,5,White,Male,0,0,20,<=50K
34,State-gov,9,White,Female,0,0,20,<=50K
35,Self-emp-not-inc,9,White,Male,0,0,50,<=50K
20,Private,9,White,Female,0,0,25,<=50K
40,Federal-gov,10,White,Male,0,0,40,>50K
39,Self-emp-not-inc,9,Black,Female,0,0,20,<=50K
33,Private,11,White,Male,0,0,45,<=50K
51,Private,9,White,Female,0,0,40,<=50K
62,Private,9,White,Male,0,0,16,<=50K
52,Private,9,White,Male,0,0,40,<=50K
41,Private,9,White,Male,0,0,50,<=50K
51,Private,4,Black,Female,0,0,30,<=50K
80,Private,11,White,Male,0,0,24,<=50K
20,Private,10,Black,Female,0,0,14,<=50K
29,Private,9,White,Male,0,0,40,>50K
42,Private,9,White,Male,0,0,45,<=50K
20,Self-emp-inc,9,White,Male,0,0,70,<=50K
33,Private,7,Black,Female,0,0,38,<=50K
32,Private,11,White,Male,0,0,55,>50K
23,Private,12,White,Male,0,0,40,<=50K
68,Private,14,White,Male,0,0,18,<=50K
46,Private,13,White,Male,0,0,55,>50K
27,Private,13,White,Female,0,0,40,<=50K
19,Private,10,White,Female,0,0,30,<=50K
18,Private,9,White,Female,0,0,45,<=50K
28,Private,6,White,Male,0,0,40,<=50K
51,State-gov,9,White,Female,3908,0,40,<=50K
21,Private,9,Black,Female,0,0,35,<=50K
43,Private,10,White,Male,0,1485,50,<=50K
48,Federal-gov,10,Black,Female,0,0,40,<=50K
25,Private,9,White,Male,0,0,35,<=50K
44,Private,10,White,Female,0,0,60,<=50K
56,Private,13,White,Male,0,1902,65,>50K
45,Private,9,White,Male,0,0,40,<=50K
32,Private,9,White,Male,0,0,50,>50K
40,Private,10,White,Male,0,0,45,<=50K
51,Private,9,White,Female,0,0,40,<=50K
43,Private,9,White,Male,0,0,45,<=50K
47,Private,13,White,Male,0,0,50,>50K
23,Private,4,White,Male,0,0,35,<=50K
66,Private,6,White,Male,0,0,40,<=50K
35,Self-emp-not-inc,9,White,Male,0,0,80,>50K
31,Private,5,White,Male,0,0,43,<=50K
45,Private,11,White,Male,0,0,76,<=50K
31,State-gov,10,White,Male,0,0,38,<=50K
28,Private,11,White,Female,0,0,38,<=50K
43,Private,10,Other,Male,0,0,32,<=50K
31,Private,10,Asian-Pac-Islander,Male,0,1485,55,>50K
37,Private,9,White,Male,15024,0,45,>50K
47,Self-emp-not-inc,10,White,Male,0,0,86,<=50K
54,Self-emp-not-inc,13,White,Male,0,0,50,>50K
41,Private,5,White,Female,0,0,40,<=50K
50,Local-gov,12,White,Female,0,0,40,<=50K
33,Private,11,Asian-Pac-Islander,Male,0,0,40,<=50K
22,Private,13,White,Female,0,0,40,<=50K
54,Self-emp-not-inc,9,White,Male,0,0,60,>50K
52,Self-emp-inc,9,White,Female,15024,0,40,>50K
58,Self-emp-not-inc,14,White,Male,0,0,18,<=50K
40,Private,9,White,Male,7298,0,45,>50K
49,Private,9,White,Male,0,0,25,<=50K
25,Private,2,White,Male,0,0,96,<=50K
42,Private,14,White,Male,0,0,60,<=50K
31,Private,13,White,Female,0,0,25,<=50K
30,Private,11,White,Male,0,0,48,<=50K
24,Private,9,White,Female,0,0,38,<=50K
17,Private,7,White,Male,0,0,30,<=50K
41,Private,9,White,Male,0,0,40,>50K
25,Local-gov,9,White,Male,0,0,40,<=50K
29,Private,13,White,Female,0,0,50,<=50K
24,Private,7,White,Female,0,0,35,<=50K
50,Private,9,White,Male,0,0,50,>50K
21,Private,10,White,Female,0,0,40,<=50K
59,Private,15,White,Male,0,0,50,<=50K
43,Private,9,White,Male,0,0,40,<=50K
55,Self-emp-not-inc,13,White,Female,0,0,8,<=50K
47,Private,15,White,Male,0,0,45,>50K
49,Private,10,White,Male,0,1887,40,>50K
29,Private,12,Other,Female,7688,0,45,>50K
37,Local-gov,9,White,Male,0,0,40,<=50K
36,Private,16,White,Male,0,0,60,>50K
20,Private,5,White,Male,0,0,40,<=50K
69,Private,14,White,Male,0,0,25,<=50K
48,Private,13,White,Male,0,0,40,>50K
18,Private,8,White,Male,0,0,20,<=50K
31,Self-emp-not-inc,13,Black,Male,0,0,40,>50K
18,Private,9,White,Female,0,1721,40,<=50K
32,Private,9,White,Male,0,0,40,<=50K
22,Private,10,White,Male,0,0,40,<=50K
33,Private,9,Black,Female,0,0,40,<=50K
46,Federal-gov,13,White,Female,0,0,50,>50K
50,Federal-gov,10,Black,Male,0,0,40,<=50K
23,Private,9,White,Female,0,0,40,>50K
40,Private,10,White,Female,0,0,24,<=50K
52,Self-emp-inc,14,White,Male,15024,0,60,>50K
31,Private,9,White,Female,0,0,35,<=50K
31,Private,9,White,Male,3137,0,45,<=50K
34,Private,9,Asian-Pac-Islander,Male,0,0,40,>50K
34,Private,9,White,Female,2977,0,50,<=50K
47,Private,15,White,Male,0,0,60,>50K
52,Private,9,White,Male,0,0,40,<=50K
23,Private,9,White,Male,0,0,40,<=50K
54,Local-gov,10,White,Female,0,0,40,<=50K
61,Local-gov,14,White,Female,0,0,70,<=50K
21,Private,11,Black,Female,0,0,35,<=50K
32,Private,14,White,Male,0,0,40,>50K
26,State-gov,14,White,Female,0,0,40,<=50K
46,Self-emp-not-inc,9,White,Male,0,1672,50,<=50K
53,Self-emp-inc,13,White,Male,0,0,45,>50K
33,Private,4,White,Male,0,0,45,<=50K
50,State-gov,15,White,Male,0,0,52,>50K
42,Private,13,White,Female,0,0,55,>50K
53,Private,9,White,Female,2597,0,40,<=50K
37,Local-gov,10,Black,Female,0,0,40,<=50K
30,Private,11,White,Male,0,0,55,<=50K
24,Private,13,White,Male,0,0,10,<=50K
49,Federal-gov,9,White,Male,0,0,40,>50K
48,Private,5,White,Male,0,0,44,<=50K
54,Self-emp-inc,9,White,Male,0,0,40,>50K
38,Private,10,White,Male,0,0,50,>50K
36,Private,13,White,Female,0,0,4,>50K
23,Private,13,White,Male,0,0,50,<=50K
25,Private,13,White,Male,0,0,35,<=50K
47,Private,9,White,Male,0,0,49,>50K
31,Private,10,White,Male,0,0,40,<=50K
36,Private,9,Asian-Pac-Islander,Female,0,0,40,<=50K
25,Private,7,White,Male,0,0,40,<=50K
37,Private,13,White,Male,0,0,40,>50K
58,Federal-gov,6,White,Male,0,0,40,<=50K
57,Private,9,White,Male,0,0,55,<=50K
25,Private,10,White,Male,0,0,45,<=50K
42,Local-gov,10,White,Male,0,0,52,>50K
48,Private,9,White,Male,0,0,40,>50K
37,Private,9,Other,Male,0,0,40,<=50K
57,Private,3,White,Female,0,0,40,<=50K
37,Private,14,Black,Female,0,0,40,>50K
57,Private,13,White,Male,0,0,50,>50K
49,Private,13,White,Male,0,0,40,>50K
19,Private,10,White,Male,0,0,20,<=50K
39,Private,13,White,Male,3464,0,40,<=50K
18,Private,7,White,Male,0,0,55,<=50K
36,State-gov,9,White,Female,0,0,40,<=50K
27,Private,9,White,Female,0,0,40,<=50K
55,Private,11,White,Male,5178,0,50,>50K
40,Private,9,Black,Male,0,0,40,>50K
36,Private,13,Asian-Pac-Islander,Male,0,0,60,>50K
44,Private,10,White,Male,0,0,55,<=50K
37,Private,11,White,Male,0,0,40,<=50K
23,Private,4,Other,Male,0,0,36,<=50K
38,Private,7,Black,Female,0,0,52,<=50K
60,Private,6,White,Female,0,0,40,<=50K
22,Private,10,White,Male,0,0,40,<=50K
53,Private,14,White,Male,7298,0,60,>50K
53,Private,13,Black,Male,0,1902,40,>50K
18,Private,10,White,Male,0,0,35,<=50K
39,Self-emp-not-inc,9,White,Male,0,0,65,<=50K
37,Private,9,White,Male,0,0,40,<=50K
36,Private,10,White,Female,0,0,40,<=50K
29,Private,13,White,Male,0,0,50,>50K
40,Private,9,White,Female,7298,0,40,>50K
22,Private,10,White,Female,0,0,20,<=50K
38,Private,9,White,Male,0,0,40,>50K
74,Private,15,Black,Female,0,0,20,<=50K
19,Private,9,White,Male,0,0,20,<=50K
23,Private,11,White,Female,0,0,40,<=50K
34,Self-emp-not-inc,14,White,Male,0,0,60,<=50K
49,Private,5,White,Male,0,0,38,<=50K
24,Private,13,White,Male,0,0,10,<=50K
32,Private,9,Black,Female,0,0,40,<=50K
35,Private,9,White,Female,0,0,35,<=50K
38,Private,6,White,Male,0,0,40,<=50K
63,Private,13,White,Male,0,1740,35,<=50K
22,Private,6,White,Female,0,0,40,<=50K
28,Private,9,Amer-Indian-Eskimo,Female,0,0,40,<=50K
27,Private,9,White,Male,0,0,48,<=50K
28,Private,7,White,Male,0,0,40,<=50K
30,Private,13,White,Female,0,0,45,>50K
30,Private,11,White,Male,0,0,40,<=50K
21,Private,9,White,Female,0,0,35,<=50K
46,Private,13,White,Female,0,0,40,<=50K
57,Private,3,Black,Male,0,0,50,<=50K
35,Private,9,White,Female,0,0,40,<=50K
24,Private,11,White,Male,0,0,40,<=50K
21,Private,10,Black,Male,0,0,20,<=50K
40,Private,10,White,Male,0,0,44,<=50K
30,Private,10,White,Female,0,0,40,<=50K
55,Self-emp-inc,9,White,Male,0,0,60,<=50K
31,Private,9,White,Female,0,0,40,>50K
31,Private,13,White,Male,14084,0,50,>50K
23,Private,13,White,Female,0,0,60,<=50K
26,Private,13,White,Male,0,1876,38,<=50K
27,Local-gov,14,White,Male,0,0,52,<=50K
55,State-gov,10,White,Male,0,0,40,<=50K
39,Local-gov,14,White,Female,0,0,43,<=50K
24,Local-gov,13,White,Male,0,0,35,<=50K
55,Private,16,White,Male,15024,0,30,>50K
41,Private,14,White,Male,0,0,45,<=50K
64,Self-emp-inc,9,White,Male,0,0,40,>50K
51,Private,9,Black,Female,0,0,40,<=50K
42,Private,13,White,Female,0,0,40,<=50K
47,Private,3,White,Male,0,0,40,<=50K
35,Private,9,White,Female,0,0,45,<=50K
24,Private,13,White,Male,0,0,40,<=50K
23,Private,13,White,Male,0,0,40,<=50K
29,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,13,White,Male,0,0,45,>50K
38,Private,13,White,Male,0,0,50,>50K
29,Private,16,White,Female,0,0,60,>50K
34,Private,9,White,Male,0,0,50,<=50K
23,Private,10,White,Female,0,0,20,<=50K
46,Private,15,White,Male,99999,0,50,>50K
18,Private,7,Black,Male,0,0,20,<=50K
25,Private,9,White,Male,0,0,50,<=50K
40,Private,13,White,Male,0,0,45,>50K
35,Private,9,White,Male,0,1672,50,<=50K
39,Private,9,White,Male,0,0,40,<=50K
36,Private,14,White,Male,15024,0,50,>50K
22,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
45,Private,14,White,Male,7430,0,70,>50K
46,Private,9,White,Male,0,0,40,<=50K
36,Private,9,White,Male,0,0,52,<=50K
22,Private,9,White,Female,0,0,36,<=50K
44,Private,6,White,Male,0,0,35,<=50K
48,Private,9,White,Female,0,2258,40,>50K
20,Private,10,White,Female,0,0,20,<=50K
33,Private,5,White,Male,0,0,50,<=50K
51,Private,13,White,Female,0,0,40,<=50K
26,Private,9,White,Male,0,0,53,<=50K
28,Private,9,White,Male,0,0,40,<=50K
41,Private,9,White,Female,0,0,40,<=50K
31,Private,10,Amer-Indian-Eskimo,Male,0,0,40,<=50K
17,Private,8,White,Female,0,1721,25,<=50K
34,Private,11,White,Male,7298,0,45,>50K
34,Private,13,White,Female,0,0,35,<=50K
60,Private,10,Amer-Indian-Eskimo,Female,0,0,30,<=50K
35,Private,9,White,Male,0,0,40,<=50K
31,Self-emp-not-inc,9,White,Male,0,0,91,<=50K
36,Private,9,White,Male,0,0,50,<=50K
68,Private,9,White,Male,0,419,12,<=50K
23,Private,13,White,Female,0,0,35,<=50K
34,Local-gov,10,White,Male,0,0,40,>50K
23,Self-emp-not-inc,10,White,Male,0,0,35,<=50K
38,Private,13,White,Male,0,0,20,<=50K
51,Self-emp-inc,10,White,Male,0,0,50,>50K
50,Local-gov,14,White,Male,7298,0,40,>50K
27,Self-emp-inc,14,White,Male,0,0,40,<=50K
46,Private,10,White,Male,5178,0,38,>50K
45,Private,9,White,Male,3942,0,40,<=50K
50,Private,11,White,Female,0,0,40,<=50K
32,Self-emp-inc,9,White,Male,0,0,50,<=50K
29,Private,13,White,Male,0,0,35,>50K
43,Self-emp-inc,14,White,Male,5013,0,45,<=50K
25,Private,7,White,Male,0,0,99,<=50K
53,Private,9,White,Male,0,0,30,<=50K
20,Private,9,White,Male,0,0,45,<=50K
30,Private,13,White,Male,0,0,25,<=50K
34,Private,11,White,Female,0,0,40,<=50K
42,Self-emp-not-inc,9,White,Male,0,0,45,<=50K
48,Private,10,White,Male,7688,0,40,>50K
20,Private,10,White,Female,0,0,20,<=50K
41,Private,9,White,Male,0,0,40,<=50K
25,Private,13,Asian-Pac-Islander,Female,0,1092,40,<=50K
51,Private,9,White,Male,0,0,50,<=50K
39,Private,6,White,Female,0,0,60,<=50K
40,Private,13,White,Male,0,0,44,>50K
40,Private,9,White,Male,0,0,40,>50K
