Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree=F,c_charge_degree=M
5315,Female,24,Native American&more,0,pos,0,1
1066,Male,45,African-American,10,neg,1,0
1814,Male,39,African-American,5,pos,1,0
790,Male,24,African-American,0,neg,1,0
2066,Male,24,Native American&more,0,pos,1,0
3617,Male,34,Native American&more,5,neg,1,0
1411,Male,29,Native American&more,0,pos,0,1
3786,Female,36,African-American,4,neg,0,1
3957,Male,47,Native American&more,1,pos,0,1
2377,Male,24,African-American,4,neg,1,0
4225,Male,51,African-American,11,neg,0,1
2709,Male,27,African-American,5,neg,1,0
6658,Male,24,African-American,0,neg,1,0
6233,Male,26,African-American,1,pos,1,0
1073,Male,47,Native American&more,0,pos,0,1
941,Male,30,African-American,1,neg,0,1
4272,Female,26,African-American,1,pos,1,0
2466,Male,45,African-American,3,pos,0,1
4693,Male,22,Native American&more,0,neg,1,0
6144,Female,49,Native American&more,0,pos,0,1
1148,Female,56,Native American&more,1,neg,1,0
726,Male,22,African-American,0,pos,1,0
2522,Male,56,Native American&more,1,pos,1,0
2015,Female,25,African-American,1,pos,1,0
6216,Male,20,African-American,0,neg,1,0
191,Male,32,African-American,13,neg,1,0
204,Male,24,Native American&more,5,neg,1,0
4224,Male,29,Native American&more,4,neg,0,1
631,Male,25,Native American&more,1,pos,1,0
1748,Male,22,African-American,0,pos,1,0
3121,Male,26,Native American&more,2,neg,1,0
3652,Male,26,Native American&more,11,neg,1,0
2835,Male,37,Native American&more,4,neg,0,1
6073,Female,57,Native American&more,4,pos,1,0
5537,Male,24,African-American,1,pos,1,0
5847,Male,20,African-American,2,neg,1,0
6975,Female,44,African-American,6,pos,1,0
2758,Male,30,African-American,7,pos,1,0
4706,Male,25,African-American,1,pos,0,1
409,Male,23,Native American&more,1,pos,0,1
3658,Male,26,African-American,4,neg,1,0
3335,Male,21,African-American,0,neg,1,0
2165,Male,61,Native American&more,1,pos,0,1
3417,Female,56,Native American&more,10,neg,1,0
5130,Male,43,Native American&more,1,pos,0,1
1015,Female,26,African-American,3,pos,0,1
6965,Female,22,Native American&more,2,neg,1,0
2070,Male,36,Native American&more,0,pos,1,0
977,Male,42,Native American&more,0,pos,0,1
5614,Male,25,African-American,10,neg,1,0
1516,Male,34,African-American,15,pos,1,0
6076,Male,54,Native American&more,0,pos,1,0
640,Female,22,African-American,0,pos,1,0
6614,Male,33,Native American&more,0,pos,0,1
799,Female,36,African-American,1,pos,0,1
3545,Male,59,Native American&more,2,pos,1,0
2673,Male,33,African-American,6,pos,1,0
1918,Male,34,African-American,0,neg,0,1
2321,Male,25,Native American&more,0,neg,1,0
5472,Male,45,Native American&more,0,pos,1,0
3928,Female,44,Native American&more,0,pos,0,1
2491,Male,65,Native American&more,6,pos,1,0
3795,Female,25,Native American&more,0,pos,0,1
3425,Male,24,Native American&more,2,neg,1,0
1386,Male,33,African-American,16,neg,0,1
2558,Female,59,African-American,0,pos,0,1
5432,Male,53,African-American,3,neg,1,0
3677,Male,33,African-American,2,neg,1,0
4471,Male,25,African-American,1,pos,1,0
1843,Male,30,African-American,11,pos,1,0
4956,Male,21,Native American&more,2,neg,0,1
2203,Male,26,African-American,1,pos,1,0
5127,Male,34,Native American&more,13,neg,1,0
4420,Male,25,African-American,3,neg,0,1
2331,Male,31,African-American,7,neg,1,0
5384,Male,28,Native American&more,9,neg,1,0
5131,Male,27,African-American,27,neg,0,1
77,Male,22,Native American&more,0,pos,1,0
5783,Male,32,Native American&more,3,pos,1,0
173,Female,37,Native American&more,6,pos,1,0
3600,Male,72,Native American&more,7,pos,1,0
3614,Male,50,Native American&more,1,pos,1,0
5060,Male,28,African-American,6,neg,1,0
4635,Female,24,Native American&more,0,pos,1,0
6133,Male,34,Native American&more,4,pos,1,0
3699,Female,43,African-American,2,neg,1,0
5094,Male,54,African-American,1,pos,0,1
658,Male,35,African-American,1,neg,0,1
6179,Male,45,African-American,0,neg,1,0
587,Male,31,Native American&more,1,pos,1,0
1526,Male,59,Native American&more,0,pos,0,1
7090,Female,36,Native American&more,5,neg,1,0
7146,Male,31,Native American&more,1,pos,0,1
7041,Male,33,African-American,0,neg,1,0
776,Male,25,Native American&more,0,pos,0,1
7019,Male,32,Native American&more,1,pos,1,0
960,Male,26,African-American,0,neg,0,1
5550,Male,22,Native American&more,0,neg,1,0
2712,Male,35,African-American,14,neg,0,1
4458,Male,43,Native American&more,2,neg,1,0
5403,Male,24,African-American,5,neg,1,0
6441,Male,57,Native American&more,1,pos,0,1
20,Male,64,African-American,13,neg,1,0
6186,Male,24,Native American&more,3,pos,1,0
3089,Female,30,Native American&more,9,neg,1,0
230,Male,23,African-American,2,pos,1,0
4847,Male,43,Native American&more,12,pos,1,0
4787,Male,24,Native American&more,1,pos,1,0
3855,Male,46,Native American&more,2,neg,1,0
5415,Male,29,African-American,0,pos,0,1
4813,Male,24,African-American,2,neg,1,0
1415,Female,30,African-American,8,neg,1,0
1007,Male,28,African-American,6,neg,1,0
5720,Male,51,Native American&more,4,neg,1,0
7201,Male,30,African-American,19,neg,1,0
2725,Female,25,Native American&more,1,neg,0,1
2720,Male,52,African-American,1,pos,0,1
3084,Male,44,Native American&more,2,neg,1,0
932,Male,24,African-American,2,pos,1,0
5839,Male,32,African-American,0,pos,1,0
5820,Female,34,Native American&more,1,pos,0,1
4764,Male,35,African-American,29,pos,1,0
258,Female,31,Native American&more,0,pos,0,1
5564,Female,32,Native American&more,5,neg,1,0
1012,Male,25,Native American&more,1,pos,1,0
3986,Female,34,Native American&more,3,pos,0,1
2146,Male,20,African-American,1,neg,1,0
3958,Male,21,Native American&more,0,pos,1,0
7034,Female,24,Native American&more,1,pos,0,1
2468,Male,42,African-American,7,neg,1,0
7091,Male,20,Native American&more,2,neg,1,0
3915,Male,47,Native American&more,3,pos,1,0
7133,Female,39,African-American,1,neg,1,0
6943,Male,34,Native American&more,11,pos,1,0
4064,Female,24,Native American&more,3,neg,0,1
6151,Male,61,Native American&more,0,pos,1,0
5181,Male,25,Native American&more,6,neg,0,1
4062,Male,45,Native American&more,7,pos,1,0
709,Female,46,Native American&more,2,pos,1,0
3533,Female,23,African-American,2,neg,1,0
2438,Male,53,Native American&more,1,pos,0,1
4690,Male,58,Native American&more,1,pos,1,0
2695,Male,36,African-American,1,neg,1,0
6043,Male,39,Native American&more,0,pos,1,0
2159,Female,25,Native American&more,2,neg,1,0
3369,Male,28,African-American,18,neg,1,0
2578,Male,26,African-American,3,neg,1,0
4590,Male,25,African-American,0,neg,0,1
5606,Male,29,Native American&more,0,neg,0,1
3956,Male,23,Native American&more,2,neg,1,0
625,Male,61,African-American,15,neg,1,0
2171,Male,24,Native American&more,0,pos,1,0
5057,Male,29,African-American,0,pos,0,1
6015,Female,30,African-American,11,neg,1,0
6776,Male,20,African-American,0,neg,1,0
2142,Male,70,Native American&more,0,pos,0,1
2968,Male,28,Native American&more,5,neg,1,0
4689,Male,33,African-American,6,neg,0,1
5227,Male,25,African-American,0,pos,0,1
4831,Female,24,Native American&more,2,pos,1,0
278,Male,22,African-American,3,neg,0,1
7165,Male,23,African-American,0,neg,1,0
3904,Male,36,Native American&more,4,pos,0,1
3,Male,23,African-American,1,pos,1,0
4766,Female,46,Native American&more,0,pos,0,1
3935,Male,24,Native American&more,1,pos,1,0
788,Male,22,African-American,1,neg,1,0
6029,Male,31,Native American&more,1,pos,1,0
3734,Female,38,Native American&more,0,pos,1,0
5650,Male,33,Native American&more,2,pos,0,1
6722,Male,27,African-American,11,pos,1,0
6640,Male,25,African-American,5,neg,1,0
940,Male,20,Native American&more,0,pos,1,0
1841,Male,43,Native American&more,0,pos,0,1
4254,Male,30,Native American&more,1,pos,0,1
2853,Female,35,African-American,3,neg,0,1
896,Female,57,Native American&more,1,pos,0,1
4245,Male,34,African-American,5,neg,1,0
1792,Male,23,African-American,1,neg,1,0
4857,Male,28,Native American&more,4,neg,0,1
3647,Male,59,Native American&more,1,pos,0,1
1319,Male,37,Native American&more,2,pos,1,0
1414,Male,53,African-American,0,neg,0,1
1027,Male,28,African-American,3,neg,0,1
3262,Male,23,Native American&more,4,neg,0,1
6109,Male,56,Native American&more,5,pos,1,0
573,Female,25,African-American,0,pos,0,1
1597,Male,45,African-American,2,pos,0,1
2871,Male,21,African-American,0,neg,1,0
831,Male,43,African-American,20,pos,1,0
1424,Male,30,African-American,20,neg,1,0
1198,Female,37,Native American&more,1,pos,0,1
3846,Male,54,Native American&more,2,pos,1,0
5195,Male,47,African-American,17,pos,1,0
636,Male,22,Native American&more,0,pos,1,0
4581,Female,26,Native American&more,2,neg,1,0
2226,Male,47,African-American,0,pos,0,1
6952,Male,21,African-American,1,neg,0,1
751,Female,37,African-American,0,pos,1,0
1693,Male,20,Native American&more,1,neg,1,0
2616,Male,24,African-American,1,neg,1,0
6803,Male,23,African-American,0,neg,0,1
4251,Male,25,African-American,1,neg,1,0
1377,Male,22,African-American,3,pos,1,0
5180,Male,57,African-American,12,neg,1,0
4278,Female,23,African-American,0,pos,0,1
5602,Female,44,Native American&more,10,neg,1,0
1385,Male,23,Native American&more,5,neg,1,0
2965,Female,27,Native American&more,0,pos,1,0
1786,Male,28,African-American,5,pos,0,1
1609,Male,57,African-American,12,pos,1,0
5707,Male,43,African-American,4,neg,1,0
2716,Male,21,African-American,0,pos,1,0
6418,Male,57,Native American&more,21,neg,0,1
3631,Male,56,Native American&more,0,pos,0,1
5112,Male,32,African-American,19,neg,1,0
445,Male,61,Native American&more,4,pos,1,0
6163,Male,29,Native American&more,4,pos,1,0
712,Male,44,African-American,1,pos,0,1
1513,Male,22,Native American&more,0,neg,1,0
1204,Male,44,Native American&more,0,neg,1,0
2714,Male,37,African-American,5,pos,1,0
2938,Male,23,Native American&more,2,neg,1,0
4881,Female,29,Native American&more,20,neg,1,0
3116,Male,50,Native American&more,11,neg,1,0
1749,Male,58,Native American&more,1,pos,1,0
1589,Female,20,Native American&more,0,pos,1,0
6616,Female,44,Native American&more,3,neg,1,0
2251,Female,42,Native American&more,0,pos,0,1
6489,Female,34,Native American&more,10,neg,1,0
6350,Male,29,African-American,2,pos,1,0
2436,Male,53,African-American,2,pos,1,0
2181,Male,39,Native American&more,3,neg,1,0
5059,Male,24,African-American,0,neg,1,0
4654,Male,55,African-American,10,neg,0,1
3619,Male,30,African-American,1,pos,1,0
5048,Female,24,African-American,2,neg,1,0
3446,Male,31,African-American,0,pos,0,1
1588,Male,54,African-American,8,neg,1,0
513,Male,30,Native American&more,7,pos,0,1
829,Male,33,Native American&more,0,pos,1,0
3856,Male,53,Native American&more,0,pos,0,1
6848,Female,21,African-American,0,pos,1,0
6262,Male,60,Native American&more,2,pos,0,1
361,Male,29,African-American,2,neg,0,1
1136,Male,37,Native American&more,0,pos,0,1
73,Male,29,African-American,5,neg,1,0
968,Male,21,African-American,1,neg,0,1
995,Male,21,Native American&more,1,neg,1,0
6057,Male,43,Native American&more,2,pos,1,0
5968,Male,49,African-American,3,neg,1,0
6118,Male,35,Native American&more,3,neg,0,1
2400,Male,46,Native American&more,2,pos,1,0
3270,Male,23,African-American,0,neg,0,1
3330,Male,25,Native American&more,6,neg,0,1
779,Female,35,African-American,4,pos,1,0
3318,Male,26,Native American&more,3,pos,0,1
4534,Male,39,Native American&more,0,pos,1,0
5634,Male,32,Native American&more,5,neg,1,0
1425,Female,26,African-American,1,neg,1,0
735,Male,24,African-American,0,pos,1,0
6083,Female,59,Native American&more,1,pos,1,0
6790,Male,29,Native American&more,5,pos,1,0
5729,Male,30,African-American,1,pos,1,0
1088,Male,37,African-American,18,pos,0,1
385,Male,21,Native American&more,3,pos,0,1
1119,Male,37,Native American&more,0,neg,0,1
881,Female,37,Native American&more,4,pos,0,1
7070,Male,47,African-American,1,neg,1,0
651,Male,22,African-American,1,neg,1,0
2847,Male,23,Native American&more,0,pos,1,0
4757,Male,26,African-American,8,neg,1,0
6322,Male,26,Native American&more,1,pos,0,1
2991,Female,47,African-American,0,pos,0,1
6898,Male,39,Native American&more,1,pos,1,0
6289,Male,22,Native American&more,0,pos,0,1
490,Male,26,African-American,1,pos,1,0
6119,Male,22,African-American,1,neg,1,0
1372,Male,56,Native American&more,9,pos,1,0
1866,Male,51,Native American&more,1,neg,1,0
7155,Male,51,Native American&more,4,pos,0,1
2191,Female,34,Native American&more,2,pos,1,0
202,Male,44,Native American&more,4,pos,0,1
6632,Male,22,African-American,2,neg,1,0
3530,Male,23,African-American,0,pos,0,1
1065,Male,34,African-American,1,pos,1,0
1611,Male,44,African-American,6,pos,1,0
3366,Male,26,African-American,1,neg,1,0
5120,Male,30,African-American,2,neg,1,0
6293,Male,18,African-American,4,neg,1,0
3096,Male,23,African-American,2,neg,1,0
760,Female,20,Native American&more,1,neg,1,0
6326,Male,24,Native American&more,1,pos,1,0
1682,Male,26,Native American&more,7,pos,0,1
3312,Male,24,African-American,2,neg,0,1
1799,Male,21,African-American,3,neg,1,0
1858,Female,36,Native American&more,3,pos,1,0
1795,Male,35,Native American&more,12,pos,1,0
3903,Male,55,Native American&more,0,pos,0,1
1935,Male,25,African-American,1,neg,1,0
2605,Male,44,African-American,0,pos,1,0
2995,Female,30,Native American&more,1,pos,1,0
2049,Male,40,Native American&more,8,neg,1,0
40,Female,21,African-American,2,pos,1,0
3863,Male,38,Native American&more,8,pos,1,0
3518,Male,38,African-American,4,neg,0,1
5236,Female,22,African-American,0,neg,1,0
6608,Male,37,African-American,2,pos,0,1
6406,Female,27,African-American,10,neg,0,1
4226,Male,34,African-American,1,pos,1,0
6038,Male,21,Native American&more,0,pos,0,1
2679,Male,30,African-American,10,pos,1,0
455,Female,51,African-American,16,pos,1,0
4558,Male,20,Native American&more,0,pos,0,1
2775,Male,51,African-American,9,neg,1,0
5376,Male,37,African-American,17,pos,0,1
2600,Male,55,Native American&more,0,pos,0,1
371,Male,57,African-American,18,pos,1,0
3331,Male,27,African-American,8,neg,1,0
4078,Female,40,Native American&more,1,pos,1,0
4172,Male,29,African-American,7,neg,0,1
4441,Male,22,African-American,1,pos,0,1
2305,Male,36,Native American&more,10,neg,0,1
4670,Female,37,African-American,0,pos,1,0
5401,Male,28,African-American,6,pos,1,0
3568,Male,28,Native American&more,0,pos,1,0
4260,Female,74,African-American,0,pos,1,0
2185,Male,59,Native American&more,0,pos,1,0
1902,Male,27,African-American,0,pos,0,1
3952,Male,33,African-American,2,neg,1,0
6351,Male,26,Native American&more,0,pos,1,0
262,Male,29,African-American,1,pos,0,1
5659,Male,31,African-American,0,pos,0,1
2396,Male,22,African-American,0,pos,0,1
6594,Male,26,African-American,7,pos,1,0
6878,Male,42,Native American&more,1,neg,1,0
2974,Male,41,African-American,8,pos,1,0
5924,Male,34,African-American,3,pos,1,0
468,Male,35,African-American,8,neg,1,0
5026,Male,55,Native American&more,4,pos,1,0
2868,Male,25,Native American&more,1,pos,1,0
6918,Male,23,African-American,1,pos,0,1
6016,Female,30,Native American&more,0,pos,0,1
3829,Male,34,Native American&more,3,pos,0,1
2687,Male,31,African-American,8,neg,0,1
1755,Female,34,African-American,5,neg,1,0
1134,Female,52,Native American&more,6,pos,0,1
6628,Male,26,African-American,0,pos,1,0
5117,Female,25,African-American,4,pos,1,0
540,Male,22,Native American&more,6,neg,1,0
2560,Male,67,Native American&more,0,pos,1,0
1450,Male,61,Native American&more,3,neg,0,1
1286,Female,39,African-American,1,pos,1,0
7122,Female,24,African-American,0,pos,1,0
3651,Female,29,African-American,9,neg,1,0
5834,Male,36,Native American&more,1,pos,1,0
4203,Male,31,Native American&more,4,pos,1,0
682,Male,21,Native American&more,0,neg,1,0
5461,Male,24,African-American,3,neg,0,1
2588,Male,44,Native American&more,0,pos,1,0
819,Male,33,African-American,5,neg,0,1
4557,Female,41,Native American&more,2,pos,1,0
122,Male,56,African-American,8,pos,1,0
6034,Male,25,African-American,2,neg,1,0
3455,Male,23,Native American&more,0,pos,0,1
5858,Male,32,African-American,13,neg,0,1
1034,Male,35,African-American,1,neg,0,1
177,Male,54,Native American&more,2,pos,1,0
6868,Male,23,African-American,3,neg,0,1
900,Male,45,Native American&more,0,neg,0,1
6707,Male,59,Native American&more,0,pos,0,1
611,Male,22,African-American,0,neg,1,0
6376,Male,20,African-American,2,neg,1,0
4833,Female,24,African-American,11,neg,0,1
3719,Male,38,African-American,16,neg,1,0
3590,Male,57,Native American&more,1,pos,1,0
4284,Male,21,Native American&more,1,neg,1,0
6431,Male,21,Native American&more,0,neg,1,0
4087,Female,23,African-American,2,neg,1,0
556,Male,63,Native American&more,1,pos,0,1
5788,Female,29,Native American&more,0,pos,1,0
3960,Male,48,Native American&more,2,pos,1,0
2828,Male,23,African-American,1,neg,0,1
3982,Male,23,Native American&more,0,pos,1,0
5207,Female,41,African-American,8,neg,1,0
7159,Male,59,African-American,5,pos,0,1
5153,Male,25,Native American&more,2,neg,1,0
4724,Male,32,African-American,7,neg,1,0
1070,Male,26,Native American&more,0,pos,1,0
1721,Male,28,Native American&more,6,pos,1,0
7018,Male,36,Native American&more,0,pos,1,0
5140,Male,23,African-American,2,neg,1,0
845,Male,51,Native American&more,0,pos,1,0
5264,Male,21,African-American,2,neg,0,1
5867,Female,51,African-American,4,pos,1,0
6164,Male,26,Native American&more,0,neg,1,0
5402,Female,26,African-American,6,neg,1,0
3761,Male,27,Native American&more,0,pos,0,1
7051,Male,23,African-American,1,neg,1,0
6816,Female,42,African-American,17,neg,1,0
2932,Male,56,African-American,24,pos,1,0
971,Male,30,African-American,4,neg,0,1
4275,Male,28,Native American&more,0,pos,1,0
5986,Male,20,Native American&more,0,pos,1,0
3522,Male,34,African-American,0,neg,0,1
2566,Male,41,African-American,8,neg,1,0
1534,Male,47,Native American&more,0,pos,0,1
4180,Male,28,African-American,2,neg,1,0
6460,Male,21,African-American,2,neg,1,0
1183,Female,29,Native American&more,11,neg,1,0
2913,Male,35,African-American,0,pos,1,0
810,Female,29,Native American&more,1,pos,1,0
5607,Male,21,Native American&more,1,pos,1,0
1196,Male,31,Native American&more,0,pos,1,0
6922,Male,26,Native American&more,4,neg,1,0
6171,Male,40,African-American,20,pos,1,0
5040,Male,20,Native American&more,0,neg,1,0
161,Female,30,Native American&more,3,neg,1,0
6861,Female,44,African-American,0,pos,1,0
4150,Male,40,African-American,5,neg,1,0
4182,Male,21,African-American,6,neg,1,0
1732,Male,56,Native American&more,4,pos,1,0
3546,Female,33,African-American,0,neg,1,0
992,Male,36,African-American,5,pos,1,0
4884,Male,23,Native American&more,2,neg,1,0
4772,Male,39,African-American,19,neg,0,1
