age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year,workclass
31.0,13.0,White,Female,0.0,0.0,50.0,>50K,Private
50.0,11.0,White,Female,0.0,1887.0,36.0,>50K,Private
36.0,14.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
22.0,10.0,White,Male,0.0,0.0,12.0,<=50K,Private
54.0,5.0,White,Female,0.0,0.0,15.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
28.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Private
32.0,13.0,White,Female,0.0,0.0,50.0,>50K,Private
26.0,9.0,White,Male,0.0,0.0,42.0,<=50K,Private
37.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
55.0,13.0,White,Female,0.0,0.0,48.0,<=50K,Local-gov
29.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
19.0,7.0,White,Female,0.0,0.0,30.0,<=50K,Self-emp-not-inc
19.0,9.0,White,Female,0.0,0.0,25.0,<=50K,Private
42.0,9.0,White,Male,0.0,0.0,31.0,<=50K,State-gov
39.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
21.0,10.0,White,Male,0.0,0.0,36.0,<=50K,Private
18.0,10.0,White,Male,0.0,0.0,24.0,<=50K,Private
46.0,10.0,White,Female,0.0,0.0,40.0,>50K,Private
45.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
46.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
27.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
21.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,13.0,White,Male,0.0,1848.0,36.0,>50K,Private
24.0,2.0,Black&more,Male,0.0,0.0,54.0,<=50K,Private
29.0,10.0,Black&more,Male,0.0,1485.0,32.0,<=50K,Private
20.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
23.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
28.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,10.0,Black&more,Male,0.0,0.0,44.0,<=50K,Private
36.0,14.0,White,Male,0.0,1887.0,48.0,>50K,Private
31.0,14.0,White,Female,0.0,0.0,50.0,>50K,State-gov
19.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Federal-gov
35.0,14.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-not-inc
39.0,14.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
47.0,9.0,White,Male,0.0,0.0,34.0,>50K,Self-emp-inc
65.0,7.0,White,Female,0.0,0.0,20.0,<=50K,Private
30.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
56.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
22.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
52.0,2.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
47.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,30.0,<=50K,Private
45.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Local-gov
28.0,5.0,White,Male,0.0,0.0,42.0,<=50K,Private
52.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
64.0,16.0,White,Male,7430.0,0.0,48.0,>50K,Self-emp-inc
30.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,10.0,White,Male,7430.0,0.0,32.0,>50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
44.0,14.0,White,Male,0.0,0.0,35.0,>50K,Local-gov
34.0,12.0,White,Female,0.0,0.0,35.0,<=50K,Private
35.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,State-gov
20.0,10.0,Black&more,Male,0.0,0.0,16.0,<=50K,Private
32.0,13.0,White,Male,0.0,0.0,44.0,<=50K,Local-gov
60.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
38.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,13.0,White,Female,0.0,0.0,12.0,<=50K,State-gov
52.0,2.0,White,Male,0.0,0.0,40.0,>50K,Private
42.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
50.0,14.0,White,Female,0.0,0.0,40.0,>50K,Private
35.0,7.0,White,Male,0.0,0.0,40.0,<=50K,Private
61.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
23.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
28.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
40.0,13.0,Black&more,Male,10566.0,0.0,32.0,>50K,Private
68.0,6.0,White,Male,0.0,0.0,16.0,<=50K,Self-emp-not-inc
19.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,White,Male,0.0,0.0,40.0,>50K,Private
69.0,10.0,White,Male,1848.0,0.0,1.0,<=50K,Private
47.0,11.0,White,Female,0.0,0.0,45.0,>50K,Private
47.0,7.0,White,Male,6723.0,0.0,32.0,>50K,Private
43.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
30.0,14.0,White,Male,0.0,0.0,40.0,>50K,Private
30.0,10.0,Black&more,Female,0.0,0.0,16.0,<=50K,Private
43.0,11.0,White,Male,0.0,0.0,39.0,<=50K,Private
27.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
57.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
47.0,9.0,White,Male,4934.0,0.0,32.0,>50K,Local-gov
37.0,11.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
42.0,14.0,White,Female,0.0,0.0,45.0,>50K,Private
24.0,13.0,White,Female,0.0,0.0,8.0,<=50K,Private
23.0,7.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
28.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Private
35.0,13.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
24.0,13.0,White,Male,0.0,0.0,31.0,<=50K,Private
61.0,6.0,White,Male,0.0,0.0,39.0,<=50K,Private
33.0,11.0,White,Female,0.0,0.0,99.0,<=50K,Self-emp-not-inc
45.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
47.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,75.0,<=50K,Private
17.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
70.0,13.0,White,Male,0.0,2377.0,40.0,>50K,Self-emp-inc
44.0,10.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
70.0,9.0,White,Female,2961.0,0.0,12.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,10.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
30.0,11.0,White,Male,0.0,0.0,39.0,<=50K,Self-emp-not-inc
59.0,9.0,White,Female,0.0,0.0,20.0,<=50K,Private
63.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
72.0,15.0,White,Male,99999.0,0.0,40.0,>50K,Self-emp-inc
44.0,9.0,White,Female,0.0,0.0,43.0,<=50K,Private
41.0,13.0,White,Female,0.0,0.0,30.0,<=50K,Private
72.0,10.0,White,Male,0.0,0.0,21.0,>50K,Self-emp-inc
48.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-inc
42.0,9.0,White,Male,0.0,0.0,40.0,>50K,Private
44.0,12.0,White,Male,0.0,0.0,24.0,<=50K,Local-gov
22.0,5.0,White,Female,0.0,0.0,40.0,<=50K,Private
33.0,9.0,White,Female,0.0,0.0,46.0,>50K,Private
19.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
45.0,13.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-not-inc
24.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,10.0,White,Female,0.0,0.0,43.0,<=50K,Private
67.0,9.0,Black&more,Male,0.0,0.0,26.0,<=50K,Private
44.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,9.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-inc
47.0,14.0,White,Male,0.0,0.0,54.0,>50K,Private
51.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,30.0,<=50K,Private
47.0,11.0,White,Male,14344.0,0.0,40.0,>50K,Private
35.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,10.0,White,Female,0.0,0.0,40.0,>50K,Private
66.0,4.0,White,Female,0.0,0.0,20.0,<=50K,Local-gov
19.0,8.0,Black&more,Male,0.0,0.0,24.0,<=50K,Private
56.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
68.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
28.0,14.0,White,Male,0.0,0.0,30.0,>50K,Private
36.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
21.0,12.0,White,Male,0.0,0.0,12.0,<=50K,Private
76.0,9.0,White,Female,0.0,0.0,8.0,<=50K,Private
27.0,10.0,White,Male,0.0,2206.0,32.0,>50K,Local-gov
65.0,9.0,White,Male,0.0,0.0,15.0,<=50K,Private
31.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
17.0,7.0,White,Male,0.0,0.0,10.0,<=50K,Private
22.0,13.0,White,Female,0.0,0.0,20.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
31.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
64.0,9.0,White,Male,0.0,0.0,13.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,57.0,<=50K,Private
27.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Private
33.0,2.0,White,Female,0.0,0.0,24.0,<=50K,Private
36.0,9.0,White,Female,0.0,0.0,37.0,<=50K,Private
27.0,2.0,White,Male,0.0,0.0,32.0,<=50K,Private
37.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Female,0.0,0.0,45.0,<=50K,Private
46.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,State-gov
45.0,4.0,White,Male,0.0,0.0,8.0,<=50K,Self-emp-not-inc
24.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
23.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Male,0.0,0.0,53.0,<=50K,Local-gov
25.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
35.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
60.0,14.0,White,Male,0.0,0.0,40.0,>50K,Private
18.0,10.0,White,Male,0.0,0.0,10.0,<=50K,Private
19.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
53.0,16.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
33.0,14.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
40.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
38.0,3.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
71.0,10.0,White,Male,3411.0,0.0,16.0,<=50K,Private
37.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
20.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
62.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
39.0,10.0,Black&more,Female,0.0,2205.0,40.0,<=50K,Private
44.0,14.0,White,Male,14344.0,0.0,36.0,>50K,Private
26.0,10.0,White,Female,0.0,0.0,65.0,<=50K,Private
27.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Private
30.0,5.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
74.0,5.0,White,Male,0.0,0.0,8.0,<=50K,Private
66.0,14.0,White,Male,0.0,0.0,5.0,<=50K,Private
31.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
50.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
39.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,9.0,White,Female,0.0,0.0,60.0,>50K,Private
25.0,1.0,White,Male,0.0,0.0,28.0,<=50K,Private
66.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
19.0,7.0,White,Male,0.0,0.0,24.0,<=50K,Private
55.0,16.0,White,Male,0.0,0.0,66.0,>50K,Private
37.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,9.0,White,Male,0.0,0.0,44.0,<=50K,Private
47.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
22.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,30.0,<=50K,Private
59.0,14.0,White,Male,0.0,0.0,36.0,>50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,10.0,White,Male,0.0,0.0,16.0,<=50K,State-gov
56.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
43.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
39.0,12.0,White,Male,0.0,0.0,34.0,<=50K,Federal-gov
20.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
31.0,9.0,White,Male,0.0,1380.0,32.0,<=50K,Private
61.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
35.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-inc
40.0,15.0,White,Male,0.0,0.0,58.0,<=50K,State-gov
42.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
49.0,9.0,White,Female,0.0,0.0,45.0,<=50K,Private
63.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
59.0,10.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
55.0,13.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
52.0,10.0,White,Male,0.0,0.0,48.0,>50K,Self-emp-not-inc
44.0,10.0,White,Male,0.0,0.0,36.0,>50K,Private
73.0,9.0,White,Female,0.0,0.0,36.0,<=50K,Self-emp-not-inc
51.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
56.0,6.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
48.0,13.0,White,Male,0.0,0.0,35.0,<=50K,Private
24.0,7.0,White,Male,2407.0,0.0,32.0,<=50K,Private
42.0,10.0,Black&more,Male,7430.0,0.0,36.0,>50K,Private
69.0,9.0,White,Female,991.0,0.0,18.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,13.0,White,Male,0.0,0.0,44.0,<=50K,Private
62.0,13.0,White,Male,0.0,0.0,48.0,>50K,Self-emp-not-inc
24.0,7.0,White,Male,0.0,0.0,40.0,>50K,Private
42.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,6.0,White,Male,0.0,0.0,28.0,<=50K,Private
39.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
25.0,9.0,White,Male,3273.0,0.0,36.0,<=50K,Private
31.0,13.0,White,Female,0.0,0.0,45.0,<=50K,Private
34.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
44.0,7.0,White,Female,0.0,0.0,44.0,<=50K,Private
25.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Private
55.0,4.0,Black&more,Female,0.0,0.0,40.0,<=50K,Local-gov
40.0,14.0,White,Female,0.0,0.0,45.0,>50K,Private
32.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
41.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-inc
29.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
61.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
44.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
21.0,9.0,White,Female,0.0,0.0,44.0,<=50K,Private
20.0,9.0,White,Male,0.0,0.0,48.0,<=50K,Private
19.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
35.0,13.0,White,Female,0.0,0.0,30.0,>50K,Private
53.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
35.0,16.0,White,Male,6723.0,0.0,32.0,>50K,Private
26.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
27.0,12.0,White,Female,0.0,0.0,38.0,<=50K,Private
28.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
30.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
34.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
34.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
30.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,4.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
32.0,9.0,Black&more,Female,0.0,0.0,37.0,<=50K,Local-gov
33.0,9.0,White,Female,0.0,0.0,41.0,<=50K,Private
49.0,9.0,White,Male,0.0,0.0,44.0,<=50K,Self-emp-not-inc
44.0,14.0,White,Male,0.0,0.0,20.0,<=50K,Private
53.0,13.0,White,Female,0.0,1876.0,54.0,<=50K,Local-gov
22.0,10.0,White,Male,0.0,0.0,39.0,>50K,Private
34.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
47.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
34.0,9.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
35.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
81.0,2.0,White,Female,0.0,0.0,20.0,<=50K,State-gov
36.0,13.0,White,Male,14344.0,0.0,36.0,>50K,Self-emp-inc
48.0,12.0,White,Female,0.0,0.0,40.0,<=50K,Private
17.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,10.0,Black&more,Male,0.0,0.0,40.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,12.0,<=50K,State-gov
23.0,11.0,White,Female,0.0,0.0,60.0,<=50K,Private
45.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
33.0,14.0,Black&more,Female,0.0,0.0,35.0,<=50K,State-gov
39.0,10.0,White,Male,0.0,0.0,40.0,>50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
44.0,12.0,White,Male,0.0,1741.0,32.0,>50K,Private
31.0,14.0,White,Male,0.0,0.0,36.0,<=50K,Local-gov
49.0,10.0,White,Male,0.0,2339.0,40.0,<=50K,Self-emp-inc
68.0,4.0,White,Male,0.0,0.0,7.0,<=50K,Private
28.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,3.0,White,Male,0.0,0.0,32.0,<=50K,Private
51.0,13.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
25.0,9.0,White,Male,0.0,0.0,54.0,<=50K,Private
39.0,10.0,White,Female,13550.0,0.0,45.0,>50K,Private
46.0,13.0,Black&more,Male,0.0,0.0,40.0,>50K,Local-gov
42.0,6.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
17.0,7.0,White,Female,0.0,0.0,20.0,<=50K,Private
28.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
29.0,9.0,White,Male,0.0,0.0,13.0,<=50K,Private
49.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,13.0,Black&more,Female,0.0,0.0,32.0,<=50K,Private
26.0,9.0,White,Male,0.0,0.0,20.0,<=50K,Private
66.0,15.0,Black&more,Male,15831.0,0.0,44.0,>50K,State-gov
49.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
29.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-inc
42.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
22.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
48.0,9.0,White,Female,0.0,1848.0,40.0,>50K,Local-gov
54.0,9.0,White,Male,0.0,0.0,48.0,>50K,Self-emp-not-inc
39.0,13.0,White,Female,5013.0,0.0,32.0,<=50K,Private
61.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
54.0,11.0,Black&more,Male,0.0,0.0,32.0,<=50K,Local-gov
53.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
75.0,13.0,White,Male,0.0,0.0,5.0,<=50K,Private
20.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
53.0,10.0,White,Female,0.0,0.0,24.0,<=50K,Private
55.0,9.0,White,Female,0.0,1617.0,40.0,<=50K,State-gov
45.0,9.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
18.0,10.0,White,Male,0.0,1628.0,16.0,<=50K,Private
52.0,9.0,Black&more,Male,0.0,0.0,39.0,<=50K,Private
42.0,13.0,White,Male,0.0,0.0,44.0,>50K,Private
38.0,9.0,Black&more,Male,0.0,0.0,12.0,<=50K,Self-emp-not-inc
39.0,6.0,White,Male,0.0,1980.0,32.0,<=50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,9.0,White,Male,0.0,0.0,29.0,<=50K,Private
56.0,13.0,White,Male,7430.0,0.0,32.0,>50K,Federal-gov
39.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
46.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
19.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
55.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
54.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
44.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
25.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
45.0,13.0,White,Female,0.0,0.0,40.0,>50K,Private
34.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
58.0,13.0,White,Male,4508.0,0.0,32.0,>50K,Federal-gov
26.0,13.0,White,Female,0.0,0.0,50.0,<=50K,Private
36.0,14.0,White,Male,0.0,0.0,36.0,>50K,Private
51.0,10.0,White,Female,0.0,0.0,15.0,>50K,Private
32.0,10.0,White,Male,0.0,0.0,48.0,>50K,Local-gov
29.0,13.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
23.0,13.0,Black&more,Male,0.0,0.0,40.0,<=50K,Private
19.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
24.0,10.0,White,Male,0.0,0.0,34.0,<=50K,Private
45.0,9.0,White,Male,6723.0,0.0,48.0,>50K,Private
21.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
66.0,4.0,White,Male,0.0,0.0,39.0,<=50K,Self-emp-not-inc
50.0,13.0,White,Male,0.0,0.0,48.0,>50K,Federal-gov
45.0,7.0,Black&more,Female,0.0,0.0,25.0,<=50K,Private
51.0,6.0,White,Male,2050.0,0.0,36.0,<=50K,Private
59.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
68.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
63.0,5.0,White,Female,0.0,0.0,20.0,<=50K,Private
40.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
17.0,7.0,Black&more,Male,0.0,0.0,7.0,<=50K,Private
40.0,8.0,White,Male,0.0,0.0,32.0,>50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
46.0,12.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
78.0,9.0,Black&more,Female,2961.0,0.0,40.0,<=50K,Private
30.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
56.0,14.0,White,Male,0.0,1594.0,32.0,<=50K,State-gov
26.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
57.0,13.0,Black&more,Male,0.0,1092.0,32.0,<=50K,State-gov
33.0,12.0,White,Male,0.0,0.0,40.0,>50K,Federal-gov
21.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
49.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
27.0,7.0,White,Female,0.0,0.0,45.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,39.0,>50K,Private
36.0,9.0,White,Male,0.0,0.0,26.0,<=50K,Private
41.0,13.0,White,Female,0.0,0.0,15.0,>50K,Private
50.0,10.0,White,Male,4508.0,0.0,18.0,<=50K,Private
42.0,9.0,White,Male,0.0,0.0,35.0,<=50K,Local-gov
45.0,15.0,White,Male,0.0,0.0,48.0,>50K,Private
56.0,10.0,White,Male,0.0,0.0,32.0,>50K,State-gov
30.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,2.0,White,Male,3471.0,0.0,32.0,<=50K,Private
60.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
34.0,16.0,Black&more,Male,0.0,0.0,16.0,<=50K,State-gov
67.0,11.0,White,Female,0.0,0.0,40.0,<=50K,Private
27.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
54.0,3.0,White,Male,0.0,0.0,32.0,>50K,Private
50.0,9.0,White,Female,5178.0,0.0,40.0,>50K,Private
40.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
57.0,15.0,White,Male,0.0,0.0,29.0,>50K,Self-emp-inc
25.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,10.0,White,Female,401.0,0.0,16.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,10.0,<=50K,Private
33.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
44.0,15.0,White,Male,99999.0,0.0,40.0,>50K,Self-emp-not-inc
24.0,10.0,White,Male,0.0,0.0,36.0,<=50K,Private
48.0,9.0,Black&more,Male,0.0,0.0,32.0,>50K,Federal-gov
30.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
28.0,9.0,Black&more,Female,0.0,0.0,30.0,<=50K,Private
22.0,5.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
35.0,14.0,Black&more,Female,0.0,0.0,40.0,>50K,Private
18.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
35.0,15.0,Black&more,Male,0.0,0.0,28.0,<=50K,Private
42.0,10.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
62.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
71.0,10.0,White,Male,15831.0,0.0,32.0,>50K,Federal-gov
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
